n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,8,powers-two,unrolled,6,131072,919410,925282,7.0145416259765625,7.0593414306640625
64,8,powers-two,aligned-unrolled,6,131072,1079516,1085452,8.236053466796875,8.281341552734375
64,8,powers-two,openblas,6,131072,1109752,1115776,8.46673583984375,8.5126953125
64,8,powers-two,onemkl,6,131072,1985178,1991487,15.145706176757812,15.193840026855469
64,8,powers-two,baseline,7,131072,922316,928140,7.036712646484375,7.081146240234375
64,8,powers-two,aligned,7,131072,1130463,1136307,8.6247482299804688,8.6693344116210938
64,8,powers-two,unrolled,7,131072,922335,928124,7.0368576049804688,7.081024169921875
64,8,powers-two,aligned-unrolled,7,131072,1082189,1087911,8.2564468383789062,8.3001022338867188
64,8,powers-two,openblas,7,131072,1113194,1133356,8.4929962158203125,8.646820068359375
64,8,powers-two,onemkl,7,131072,1977370,1983354,15.086135864257812,15.131790161132812
64,8,reset,baseline,1,131072,1837803,1844131,14.021324157714844,14.069602966308594
64,8,reset,aligned,1,131072,1977066,1983384,15.083816528320312,15.13201904296875
64,8,reset,unrolled,1,131072,1962451,1968454,14.972312927246094,15.018112182617188
64,8,reset,aligned-unrolled,1,131072,1994988,2001121,15.220550537109375,15.267341613769531
64,8,reset,openblas,1,131072,1940046,1946164,14.801376342773438,14.848052978515625
64,8,reset,onemkl,1,131072,2634080,2654817,20.096435546875,20.254646301269531
64,8,reset,baseline,2,131072,1754380,1760617,13.384857177734375,13.432441711425781
64,8,reset,aligned,2,131072,1906084,1911875,14.542266845703125,14.586448669433594
64,8,reset,unrolled,2,131072,1905810,1911568,14.540176391601562,14.5841064453125
64,8,reset,aligned-unrolled,2,131072,1932921,1938643,14.747016906738281,14.790672302246094
64,8,reset,openblas,2,131072,1872621,1890337,14.286964416503906,14.422126770019531
64,8,reset,onemkl,2,131072,2542732,2548511,19.399505615234375,19.443595886230469
64,8,reset,baseline,3,131072,1779026,1784684,13.572891235351562,13.616058349609375
64,8,reset,aligned,3,131072,1920239,1926114,14.650260925292969,14.695083618164062
64,8,reset,unrolled,3,131072,1909891,1915627,14.571311950683594,14.615074157714844
64,8,reset,aligned-unrolled,3,131072,1959743,1980484,14.951652526855469,15.109893798828125
64,8,reset,openblas,3,131072,1900931,1906772,14.502952575683594,14.547515869140625
64,8,reset,onemkl,3,131072,2581966,2588234,19.698837280273438,19.746658325195312
64,8,reset,baseline,4,131072,1842095,1848348,14.054069519042969,14.101776123046875
64,8,reset,aligned,4,131072,1984685,1991302,15.141944885253906,15.192428588867188
64,8,reset,unrolled,4,131072,1976571,1982540,15.080039978027344,15.125579833984375
64,8,reset,aligned-unrolled,4,131072,2005689,2014668,15.302192687988281,15.370697021484375
64,8,reset,openblas,4,131072,1958756,1964671,14.944122314453125,14.989250183105469
64,8,reset,onemkl,4,131072,2646086,2666995,20.188034057617188,20.347557067871094
64,8,reset,baseline,5,131072,1828114,1834234,13.947402954101562,13.994094848632812
64,8,reset,aligned,5,131072,1969693,1975820,15.027565002441406,15.074310302734375
64,8,reset,unrolled,5,131072,1969144,1993188,15.02337646484375,15.206817626953125
64,8,reset,aligned-unrolled,5,131072,2024974,2045090,15.449325561523438,15.602798461914062
64,8,reset,openblas,5,131072,1966670,1973322,15.004501342773438,15.055252075195312
64,8,reset,onemkl,5,131072,2668041,2674719,20.355537414550781,20.406486511230469
64,8,reset,baseline,6,131072,1811779,1817603,13.822776794433594,13.867210388183594
64,8,reset,aligned,6,131072,1955960,1961780,14.92279052734375,14.967193603515625
64,8,reset,unrolled,6,131072,1947578,1953271,14.858840942382812,14.902275085449219
64,8,reset,aligned-unrolled,6,131072,1997151,2015578,15.237052917480469,15.377639770507812
64,8,reset,openblas,6,131072,1944182,1953471,14.832931518554688,14.903800964355469
64,8,reset,onemkl,6,131072,2622821,2629506,20.010536193847656,20.061538696289062
64,8,reset,baseline,7,131072,1958736,1964940,14.9439697265625,14.991302490234375
64,8,reset,aligned,7,131072,1943465,1949781,14.827461242675781,14.875648498535156
64,8,reset,unrolled,7,131072,1941539,1947598,14.812767028808594,14.858993530273438
64,8,reset,aligned-unrolled,7,131072,1985383,1991448,15.147270202636719,15.19354248046875
64,8,reset,openblas,7,131072,1941162,1947258,14.809890747070312,14.856399536132812
64,8,reset,onemkl,7,131072,2618359,2638413,19.976493835449219,20.129493713378906
64,16,negate,baseline,1,131072,945741,951797,7.2154312133789062,7.2616348266601562
64,16,negate,aligned,1,131072,1209702,1230021,9.2292938232421875,9.3843154907226562
64,16,negate,unrolled,1,131072,944875,951202,7.2088241577148438,7.2570953369140625
64,16,negate,aligned-unrolled,1,131072,1140696,1146840,8.70281982421875,8.74969482421875
64,16,negate,openblas,1,131072,1155212,1161290,8.813568115234375,8.8599395751953125
64,16,negate,onemkl,1,131072,1996793,2002910,15.234321594238281,15.280990600585938
64,16,negate,baseline,2,131072,962030,982286,7.3397064208984375,7.4942474365234375
64,16,negate,aligned,2,131072,1214859,1220954,9.2686386108398438,9.3151397705078125
64,16,negate,unrolled,2,131072,966375,972757,7.3728561401367188,7.4215469360351562
64,16,negate,aligned-unrolled,2,131072,1149275,1155782,8.7682723999023438,8.8179168701171875
64,16,negate,openblas,2,131072,1174015,1180242,8.9570236206054688,9.0045318603515625
64,16,negate,onemkl,2,131072,2032273,2038499,15.505012512207031,15.552513122558594
64,16,negate,baseline,3,131072,994015,1000389,7.5837326049804688,7.6323623657226562
64,16,negate,aligned,3,131072,1230652,1236855,9.389129638671875,9.4364547729492188
