n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
128,0,reset,onemkl,3,65536,1336327,1342447,20.390731811523438,20.484115600585938
128,0,reset,baseline,4,65536,952836,958378,14.53912353515625,14.623687744140625
128,0,reset,aligned,4,65536,934562,939890,14.260284423828125,14.341583251953125
128,0,reset,unrolled,4,65536,895695,901009,13.667221069335938,13.748306274414062
128,0,reset,aligned-unrolled,4,65536,902256,907694,13.767333984375,13.850311279296875
128,0,reset,openblas,4,65536,1120333,1125764,17.094924926757812,17.17779541015625
128,0,reset,onemkl,4,65536,1334828,1340451,20.36785888671875,20.453659057617188
128,0,reset,baseline,5,65536,940889,946528,14.356826782226562,14.44287109375
128,0,reset,aligned,5,65536,930868,936271,14.20391845703125,14.286361694335938
128,0,reset,unrolled,5,65536,888552,893904,13.5582275390625,13.639892578125
128,0,reset,aligned-unrolled,5,65536,910029,915496,13.885940551757812,13.9693603515625
128,0,reset,openblas,5,65536,1110006,1115394,16.937347412109375,17.019561767578125
128,0,reset,onemkl,5,65536,1319616,1324993,20.1357421875,20.217788696289062
128,0,reset,baseline,6,65536,937238,942726,14.301116943359375,14.384857177734375
128,0,reset,aligned,6,65536,940327,946019,14.348251342773438,14.435104370117188
128,0,reset,unrolled,6,65536,896806,902167,13.684173583984375,13.765975952148438
128,0,reset,aligned-unrolled,6,65536,902777,908304,13.775283813476562,13.859619140625
128,0,reset,openblas,6,65536,1119423,1125320,17.081039428710938,17.1710205078125
128,0,reset,onemkl,6,65536,1325377,1330964,20.223648071289062,20.30889892578125
128,0,reset,baseline,7,65536,944326,949741,14.409271240234375,14.491897583007812
128,0,reset,aligned,7,65536,951521,956897,14.519058227539062,14.601089477539062
128,0,reset,unrolled,7,65536,897103,902515,13.688705444335938,13.771286010742188
128,0,reset,aligned-unrolled,7,65536,915028,920519,13.96221923828125,14.046005249023438
128,0,reset,openblas,7,65536,1135854,1141338,17.331756591796875,17.415435791015625
128,0,reset,onemkl,7,65536,1339417,1344865,20.437881469726562,20.521011352539062
128,8,negate,baseline,1,65536,812083,817219,12.391403198242188,12.469772338867188
128,8,negate,aligned,1,65536,600873,606140,9.1685943603515625,9.24896240234375
128,8,negate,unrolled,1,65536,815243,820373,12.439620971679688,12.517898559570312
128,8,negate,aligned-unrolled,1,65536,649851,655150,9.9159393310546875,9.996795654296875
128,8,negate,openblas,1,65536,898237,903376,13.706008911132812,13.784423828125
128,8,negate,onemkl,1,65536,997849,1003033,15.225967407226562,15.305068969726562
128,8,negate,baseline,2,65536,802562,807660,12.246124267578125,12.32391357421875
128,8,negate,aligned,2,65536,586691,591878,8.9521942138671875,9.031341552734375
128,8,negate,unrolled,2,65536,803933,809070,12.267044067382812,12.345428466796875
128,8,negate,aligned-unrolled,2,65536,642621,647867,9.8056182861328125,9.8856658935546875
128,8,negate,openblas,2,65536,887268,892493,13.53863525390625,13.618362426757812
128,8,negate,onemkl,2,65536,987894,992969,15.074066162109375,15.151504516601562
128,8,negate,baseline,3,65536,790268,795366,12.05853271484375,12.136322021484375
128,8,negate,aligned,3,65536,603467,608575,9.2081756591796875,9.2861175537109375
128,8,negate,unrolled,3,65536,792653,797647,12.094924926757812,12.171127319335938
128,8,negate,aligned-unrolled,3,65536,634414,639619,9.680389404296875,9.7598114013671875
128,8,negate,openblas,3,65536,880474,885604,13.434967041015625,13.51324462890625
128,8,negate,onemkl,3,65536,978200,983233,14.9261474609375,15.002944946289062
128,8,negate,baseline,4,65536,801230,806470,12.225799560546875,12.305755615234375
128,8,negate,aligned,4,65536,575735,580893,8.7850189208984375,8.8637237548828125
128,8,negate,unrolled,4,65536,803420,808566,12.25921630859375,12.337738037109375
128,8,negate,aligned-unrolled,4,65536,650936,656169,9.9324951171875,10.012344360351562
128,8,negate,openblas,4,65536,887746,893106,13.545928955078125,13.627716064453125
128,8,negate,onemkl,4,65536,981995,987105,14.984054565429688,15.062026977539062
128,8,negate,baseline,5,65536,817690,822897,12.476959228515625,12.556411743164062
128,8,negate,aligned,5,65536,587479,592696,8.9642181396484375,9.0438232421875
128,8,negate,unrolled,5,65536,811464,816520,12.3819580078125,12.4591064453125
128,8,negate,aligned-unrolled,5,65536,647229,652488,9.8759307861328125,9.9561767578125
128,8,negate,openblas,5,65536,898869,904068,13.715652465820312,13.79498291015625
128,8,negate,onemkl,5,65536,983122,988317,15.001251220703125,15.080520629882812
128,8,negate,baseline,6,65536,793010,798040,12.100372314453125,12.1771240234375
128,8,negate,aligned,6,65536,571386,576639,8.718658447265625,8.7988128662109375
128,8,negate,unrolled,6,65536,798965,803973,12.191238403320312,12.267654418945312
128,8,negate,aligned-unrolled,6,65536,635551,640809,9.6977386474609375,9.7779693603515625
128,8,negate,openblas,6,65536,884123,889310,13.490646362304688,13.569793701171875
128,8,negate,onemkl,6,65536,951305,956449,14.515762329101562,14.594253540039062
128,8,negate,baseline,7,65536,807683,813010,12.324264526367188,12.405548095703125
128,8,negate,aligned,7,65536,579857,585214,8.8479156494140625,8.929656982421875
128,8,negate,unrolled,7,65536,809845,815197,12.357254028320312,12.438919067382812
128,8,negate,aligned-unrolled,7,65536,642460,647778,9.80316162109375,9.884307861328125
128,8,negate,openblas,7,65536,886784,892092,13.53125,13.61224365234375
128,8,negate,onemkl,7,65536,964211,970284,14.712692260742188,14.80535888671875
128,8,powers-two,baseline,1,65536,809306,814564,12.349029541015625,12.42926025390625
128,8,powers-two,aligned,1,65536,602380,607946,9.19158935546875,9.276519775390625
128,8,powers-two,unrolled,1,65536,813912,819122,12.4193115234375,12.498809814453125
128,8,powers-two,aligned-unrolled,1,65536,664682,670236,10.142242431640625,10.22698974609375
128,8,powers-two,openblas,1,65536,899661,904888,13.727737426757812,13.8074951171875
128,8,powers-two,onemkl,1,65536,982825,987994,14.996719360351562,15.075592041015625
128,8,powers-two,baseline,2,65536,813976,819227,12.4202880859375,12.500411987304688
128,8,powers-two,aligned,2,65536,601749,607660,9.1819610595703125,9.27215576171875
128,8,powers-two,unrolled,2,65536,815739,821073,12.447189331054688,12.528579711914062
128,8,powers-two,aligned-unrolled,2,65536,665950,672069,10.161590576171875,10.254959106445312
128,8,powers-two,openblas,2,65536,898987,904398,13.717453002929688,13.800018310546875
128,8,powers-two,onemkl,2,65536,981912,987772,14.9827880859375,15.07220458984375
128,8,powers-two,baseline,3,65536,966150,973746,14.742279052734375,14.858184814453125
128,8,powers-two,aligned,3,65536,950101,958184,14.497390747070312,14.6207275390625
128,8,powers-two,unrolled,3,65536,929050,936732,14.176177978515625,14.29339599609375
128,8,powers-two,aligned-unrolled,3,65536,1063667,1071729,16.230270385742188,16.353286743164062
128,8,powers-two,openblas,3,65536,1044988,1052827,15.94525146484375,16.064865112304688
128,8,powers-two,onemkl,3,65536,1310482,1318141,19.996368408203125,20.113235473632812
128,8,powers-two,baseline,4,65536,1097214,1107162,16.742156982421875,16.893951416015625
128,8,powers-two,aligned,4,65536,1181620,1191682,18.03009033203125,18.183624267578125
128,8,powers-two,unrolled,4,65536,1025144,1034140,15.6424560546875,15.77972412109375
128,8,powers-two,aligned-unrolled,4,65536,1331219,1340710,20.312789916992188,20.457611083984375
128,8,powers-two,openblas,4,65536,1191251,1200546,18.177047729492188,18.318878173828125
128,8,powers-two,onemkl,4,65536,1568567,1578788,23.934432983398438,24.09039306640625
128,8,powers-two,baseline,5,65536,1131080,1141022,17.2589111328125,17.410614013671875
128,8,powers-two,aligned,5,65536,1224769,1234370,18.688491821289062,18.834991455078125
128,8,powers-two,unrolled,5,65536,1055002,1064158,16.098052978515625,16.237762451171875
128,8,powers-two,aligned-unrolled,5,65536,1366636,1376563,20.85321044921875,21.004684448242188
128,8,powers-two,openblas,5,65536,1194431,1203488,18.225570678710938,18.36376953125
128,8,powers-two,onemkl,5,65536,1558789,1568689,23.785232543945312,23.936294555664062
128,8,powers-two,baseline,6,65536,1086284,1096394,16.57537841796875,16.729644775390625
128,8,powers-two,aligned,6,65536,1168373,1178265,17.827957153320312,17.978897094726562
128,8,powers-two,unrolled,6,65536,1037962,1047169,15.838043212890625,15.978530883789062
128,8,powers-two,aligned-unrolled,6,65536,1349525,1360074,20.592117309570312,20.753082275390625
128,8,powers-two,openblas,6,65536,1193656,1202936,18.2137451171875,18.3553466796875
128,8,powers-two,onemkl,6,65536,1545768,1555832,23.5865478515625,23.7401123046875
128,8,powers-two,baseline,7,65536,1150862,1160984,17.560760498046875,17.7152099609375
128,8,powers-two,aligned,7,65536,1242800,1253126,18.963623046875,19.121185302734375
128,8,powers-two,unrolled,7,65536,1080925,1091026,16.493606567382812,16.647735595703125
128,8,powers-two,aligned-unrolled,7,65536,1405659,1415852,21.448654174804688,21.60418701171875
128,8,powers-two,openblas,7,65536,1238644,1248189,18.90020751953125,19.045852661132812
128,8,powers-two,onemkl,7,65536,1604645,1614900,24.484939575195312,24.64141845703125
128,8,reset,baseline,1,65536,1850696,1860061,28.2393798828125,28.382278442382812
128,8,reset,aligned,1,65536,1946308,1955992,29.69830322265625,29.8460693359375
128,8,reset,unrolled,1,65536,1739085,1748658,26.536331176757812,26.682403564453125
128,8,reset,aligned-unrolled,1,65536,2111255,2120982,32.215194702148438,32.363616943359375
128,8,reset,openblas,1,65536,1884186,1893708,28.750396728515625,28.89569091796875
128,8,reset,onemkl,1,65536,2267226,2276868,34.595123291015625,34.74224853515625
128,8,reset,baseline,2,65536,1899877,1909518,28.989822387695312,29.136932373046875
128,8,reset,aligned,2,65536,1991412,2006458,30.38653564453125,30.616119384765625
128,8,reset,unrolled,2,65536,1746930,1756522,26.656036376953125,26.802398681640625
128,8,reset,aligned-unrolled,2,65536,2105331,2114771,32.124801635742188,32.268844604492188
128,8,reset,openblas,2,65536,1918252,1927995,29.27020263671875,29.418869018554688
128,8,reset,onemkl,2,65536,2328480,2338835,35.52978515625,35.687789916992188
128,8,reset,baseline,3,65536,1312595,1318048,20.028610229492188,20.11181640625
128,8,reset,aligned,3,65536,1193104,1198642,18.205322265625,18.289825439453125
128,8,reset,unrolled,3,65536,1362227,1367605,20.785934448242188,20.867996215820312
128,8,reset,aligned-unrolled,3,65536,1206412,1211924,18.40838623046875,18.49249267578125
128,8,reset,openblas,3,65536,1409049,1414439,21.500381469726562,21.582626342773438
128,8,reset,onemkl,3,65536,1473994,1479510,22.491363525390625,22.575531005859375
128,8,reset,baseline,4,65536,1261452,1267101,19.24822998046875,19.334426879882812
128,8,reset,aligned,4,65536,1146143,1151657,17.488754272460938,17.572891235351562
128,8,reset,unrolled,4,65536,1309300,1315023,19.97833251953125,20.065658569335938
128,8,reset,aligned-unrolled,4,65536,1166410,1171777,17.798004150390625,17.879898071289062
128,8,reset,openblas,4,65536,1354311,1360259,20.665145874023438,20.755905151367188
128,8,reset,onemkl,4,65536,1412416,1418686,21.5517578125,21.647430419921875
128,8,reset,baseline,5,65536,1237068,1242392,18.87615966796875,18.9573974609375
128,8,reset,aligned,5,65536,1119891,1125010,17.088180541992188,17.166290283203125
128,8,reset,unrolled,5,65536,1278298,1283382,19.505279541015625,19.582855224609375
128,8,reset,aligned-unrolled,5,65536,1135543,1140566,17.327011108398438,17.403656005859375
128,8,reset,openblas,5,65536,1321898,1327042,20.170562744140625,20.249053955078125
128,8,reset,onemkl,5,65536,1385288,1390634,21.1378173828125,21.219390869140625
128,8,reset,baseline,6,65536,1224134,1229601,18.678802490234375,18.762222290039062
128,8,reset,aligned,6,65536,1111104,1116202,16.9541015625,17.031890869140625
128,8,reset,unrolled,6,65536,1265323,1270593,19.307296752929688,19.387710571289062
128,8,reset,aligned-unrolled,6,65536,1121793,1126833,17.117202758789062,17.194107055664062
128,8,reset,openblas,6,65536,1311287,1316526,20.008651733398438,20.088592529296875
128,8,reset,onemkl,6,65536,1374486,1379698,20.972991943359375,21.052520751953125
128,8,reset,baseline,7,65536,1233051,1238175,18.814865112304688,18.893051147460938
128,8,reset,aligned,7,65536,1122019,1127126,17.120651245117188,17.198577880859375
128,8,reset,unrolled,7,65536,1282833,1287923,19.574478149414062,19.652145385742188
128,8,reset,aligned-unrolled,7,65536,1144966,1150121,17.470794677734375,17.549453735351562
128,8,reset,openblas,7,65536,1334017,1339357,20.355484008789062,20.436965942382812
128,8,reset,onemkl,7,65536,1390911,1396145,21.223617553710938,21.303482055664062
128,16,negate,baseline,1,65536,800886,805931,12.220550537109375,12.297531127929688
128,16,negate,aligned,1,65536,579605,584599,8.8440704345703125,8.9202728271484375
128,16,negate,unrolled,1,65536,808235,813224,12.332687377929688,12.4088134765625
128,16,negate,aligned-unrolled,1,65536,627419,632628,9.5736541748046875,9.65313720703125
128,16,negate,openblas,1,65536,916342,921527,13.982269287109375,14.061386108398438
128,16,negate,onemkl,1,65536,950431,955516,14.502426147460938,14.58001708984375
128,16,negate,baseline,2,65536,806192,811279,12.301513671875,12.379135131835938
128,16,negate,aligned,2,65536,590323,595368,9.0076141357421875,9.0845947265625
128,16,negate,unrolled,2,65536,799150,804164,12.194061279296875,12.27056884765625
128,16,negate,aligned-unrolled,2,65536,626429,631598,9.5585479736328125,9.637420654296875
128,16,negate,openblas,2,65536,883282,888358,13.477813720703125,13.555267333984375
128,16,negate,onemkl,2,65536,977806,982931,14.920135498046875,14.998336791992188
128,16,negate,baseline,3,65536,797292,802368,12.16571044921875,12.2431640625
128,16,negate,aligned,3,65536,598754,603764,9.136260986328125,9.21270751953125
128,16,negate,unrolled,3,65536,804005,809082,12.268142700195312,12.345611572265625
128,16,negate,aligned-unrolled,3,65536,620497,626005,9.4680328369140625,9.5520782470703125
128,16,negate,openblas,3,65536,880103,885274,13.429306030273438,13.508209228515625
128,16,negate,onemkl,3,65536,946956,952453,14.44940185546875,14.533279418945312
128,16,negate,baseline,4,65536,810723,816057,12.370651245117188,12.452041625976562
128,16,negate,aligned,4,65536,593469,598685,9.0556182861328125,9.1352081298828125
128,16,negate,unrolled,4,65536,811136,816383,12.376953125,12.457015991210938
128,16,negate,aligned-unrolled,4,65536,626685,631970,9.5624542236328125,9.643096923828125
128,16,negate,openblas,4,65536,886214,891356,13.522552490234375,13.60101318359375
128,16,negate,onemkl,4,65536,974536,979733,14.8702392578125,14.949539184570312
128,16,negate,baseline,5,65536,808428,813711,12.33563232421875,12.416244506835938
128,16,negate,aligned,5,65536,581517,586516,8.8732452392578125,8.94952392578125
128,16,negate,unrolled,5,65536,801594,806547,12.231353759765625,12.306930541992188
128,16,negate,aligned-unrolled,5,65536,624174,629395,9.524139404296875,9.6038055419921875
128,16,negate,openblas,5,65536,897703,902952,13.697860717773438,13.7779541015625
128,16,negate,onemkl,5,65536,966441,971570,14.746719360351562,14.824981689453125
128,16,negate,baseline,6,65536,799016,804217,12.1920166015625,12.271377563476562
128,16,negate,aligned,6,65536,591180,596198,9.02069091796875,9.097259521484375
128,16,negate,unrolled,6,65536,805466,810585,12.290435791015625,12.368545532226562
128,16,negate,aligned-unrolled,6,65536,622025,627137,9.4913482666015625,9.5693511962890625
128,16,negate,openblas,6,65536,895105,900484,13.658218383789062,13.74029541015625
128,16,negate,onemkl,6,65536,947530,952574,14.458160400390625,14.535125732421875
128,16,negate,baseline,7,65536,816519,822018,12.459091186523438,12.542999267578125
128,16,negate,aligned,7,65536,591067,596259,9.0189666748046875,9.0981903076171875
128,16,negate,unrolled,7,65536,816747,821889,12.462570190429688,12.541030883789062
128,16,negate,aligned-unrolled,7,65536,640225,645674,9.7690582275390625,9.852203369140625
128,16,negate,openblas,7,65536,898515,903744,13.710250854492188,13.7900390625
128,16,negate,onemkl,7,65536,977344,982804,14.9130859375,14.99639892578125
128,16,powers-two,baseline,1,65536,814221,819800,12.424026489257812,12.5091552734375
128,16,powers-two,aligned,1,65536,583243,588736,8.8995819091796875,8.9833984375
128,16,powers-two,unrolled,1,65536,810255,816482,12.363510131835938,12.458526611328125
128,16,powers-two,aligned-unrolled,1,65536,648224,653822,9.89111328125,9.976531982421875
128,16,powers-two,openblas,1,65536,893814,899739,13.638519287109375,13.728927612304688
128,16,powers-two,onemkl,1,65536,981340,986831,14.97406005859375,15.057846069335938
128,16,powers-two,baseline,2,65536,795688,801059,12.1412353515625,12.223190307617188
128,16,powers-two,aligned,2,65536,574904,580277,8.7723388671875,8.8543243408203125
128,16,powers-two,unrolled,2,65536,804512,809568,12.27587890625,12.35302734375
128,16,powers-two,aligned-unrolled,2,65536,631817,637217,9.6407623291015625,9.7231597900390625
128,16,powers-two,openblas,2,65536,877427,882883,13.388473510742188,13.471725463867188
128,16,powers-two,onemkl,2,65536,959017,964387,14.633438110351562,14.715377807617188
128,16,powers-two,baseline,3,65536,795455,800826,12.137680053710938,12.219635009765625
128,16,powers-two,aligned,3,65536,572083,577415,8.7292938232421875,8.8106536865234375
128,16,powers-two,unrolled,3,65536,789850,794834,12.052154541015625,12.128204345703125
128,16,powers-two,aligned-unrolled,3,65536,634375,639761,9.6797943115234375,9.7619781494140625
128,16,powers-two,openblas,3,65536,871819,877308,13.302902221679688,13.38665771484375
128,16,powers-two,onemkl,3,65536,958088,963424,14.6192626953125,14.70068359375
128,16,powers-two,baseline,4,65536,805342,810802,12.288543701171875,12.371856689453125
128,16,powers-two,aligned,4,65536,574077,579548,8.7597198486328125,8.84320068359375
128,16,powers-two,unrolled,4,65536,789782,795083,12.051116943359375,12.132003784179688
128,16,powers-two,aligned-unrolled,4,65536,630427,635817,9.6195526123046875,9.7017974853515625
128,16,powers-two,openblas,4,65536,872223,877573,13.309066772460938,13.390701293945312
128,16,powers-two,onemkl,4,65536,955090,960446,14.573516845703125,14.655242919921875
128,16,powers-two,baseline,5,65536,806277,811775,12.302810668945312,12.386703491210938
128,16,powers-two,aligned,5,65536,581907,587364,8.8791961669921875,8.96246337890625
128,16,powers-two,unrolled,5,65536,805090,810218,12.284698486328125,12.362945556640625
128,16,powers-two,aligned-unrolled,5,65536,642908,648405,9.80999755859375,9.8938751220703125
128,16,powers-two,openblas,5,65536,890874,896328,13.593658447265625,13.6768798828125
128,16,powers-two,onemkl,5,65536,976390,982128,14.898529052734375,14.986083984375
128,16,powers-two,baseline,6,65536,812677,818167,12.400466918945312,12.484237670898438
128,16,powers-two,aligned,6,65536,584676,590116,8.92144775390625,9.00445556640625
128,16,powers-two,unrolled,6,65536,812389,817428,12.396072387695312,12.47296142578125
128,16,powers-two,aligned-unrolled,6,65536,650127,655636,9.9201507568359375,10.00421142578125
128,16,powers-two,openblas,6,65536,900290,905835,13.737335205078125,13.821945190429688
128,16,powers-two,onemkl,6,65536,986988,996176,15.06024169921875,15.200439453125
128,16,powers-two,baseline,7,65536,806467,811975,12.305709838867188,12.389755249023438
128,16,powers-two,aligned,7,65536,577585,583013,8.8132476806640625,8.8960723876953125
128,16,powers-two,unrolled,7,65536,805995,811026,12.298507690429688,12.375274658203125
128,16,powers-two,aligned-unrolled,7,65536,644109,649637,9.8283233642578125,9.9126739501953125
128,16,powers-two,openblas,7,65536,890880,896348,13.59375,13.67718505859375
128,16,powers-two,onemkl,7,65536,971741,977194,14.827590942382812,14.910797119140625
128,16,reset,baseline,1,65536,1253509,1258783,19.127029418945312,19.207504272460938
128,16,reset,aligned,1,65536,1151246,1156389,17.566619873046875,17.645095825195312
128,16,reset,unrolled,1,65536,1281088,1286276,19.5478515625,19.62701416015625
128,16,reset,aligned-unrolled,1,65536,1173113,1178422,17.900283813476562,17.981292724609375
128,16,reset,openblas,1,65536,1295499,1300850,19.767745971679688,19.849395751953125
128,16,reset,onemkl,1,65536,1408045,1413298,21.485061645507812,21.565216064453125
128,16,reset,baseline,2,65536,1258834,1264097,19.208282470703125,19.288589477539062
128,16,reset,aligned,2,65536,1160096,1165355,17.70166015625,17.781906127929688
128,16,reset,unrolled,2,65536,1304058,1309315,19.898345947265625,19.978561401367188
128,16,reset,aligned-unrolled,2,65536,1176594,1181766,17.953399658203125,18.032318115234375
128,16,reset,openblas,2,65536,1298767,1304055,19.817611694335938,19.898300170898438
128,16,reset,onemkl,2,65536,1423394,1428837,21.719268798828125,21.802322387695312
128,16,reset,baseline,3,65536,1234730,1239936,18.840484619140625,18.919921875
128,16,reset,aligned,3,65536,1138236,1143349,17.36810302734375,17.446121215820312
128,16,reset,unrolled,3,65536,1272176,1277456,19.411865234375,19.492431640625
128,16,reset,aligned-unrolled,3,65536,1159787,1164830,17.696945190429688,17.773895263671875
128,16,reset,openblas,3,65536,1290309,1295578,19.688552856445312,19.768951416015625
128,16,reset,onemkl,3,65536,1398983,1404260,21.346786499023438,21.42730712890625
128,16,reset,baseline,4,65536,1256610,1261969,19.174346923828125,19.256118774414062
128,16,reset,aligned,4,65536,1164271,1169515,17.765365600585938,17.845382690429688
128,16,reset,unrolled,4,65536,1300934,1306298,19.850677490234375,19.932525634765625
128,16,reset,aligned-unrolled,4,65536,1179613,1185084,17.999465942382812,18.08294677734375
128,16,reset,openblas,4,65536,1296250,1301563,19.779205322265625,19.860275268554688
128,16,reset,onemkl,4,65536,1410957,1416298,21.529495239257812,21.610992431640625
128,16,reset,baseline,5,65536,1255359,1260752,19.155258178710938,19.237548828125
128,16,reset,aligned,5,65536,1278036,1283309,19.50128173828125,19.581741333007812
128,16,reset,unrolled,5,65536,1289437,1294732,19.675247192382812,19.75604248046875
128,16,reset,aligned-unrolled,5,65536,1169325,1174424,17.842483520507812,17.9202880859375
128,16,reset,openblas,5,65536,1292110,1297362,19.716033935546875,19.796173095703125
128,16,reset,onemkl,5,65536,1403513,1408787,21.415908813476562,21.496383666992188
128,16,reset,baseline,6,65536,1255160,1260448,19.1522216796875,19.23291015625
128,16,reset,aligned,6,65536,1152081,1157308,17.579360961914062,17.65911865234375
128,16,reset,unrolled,6,65536,1283869,1289046,19.590286254882812,19.669281005859375
128,16,reset,aligned-unrolled,6,65536,1177239,1190099,17.963241577148438,18.159469604492188
128,16,reset,openblas,6,65536,1298634,1303905,19.815582275390625,19.896011352539062
128,16,reset,onemkl,6,65536,1398399,1403741,21.337875366210938,21.419387817382812
128,16,reset,baseline,7,65536,1235143,1240297,18.846786499023438,18.925430297851562
128,16,reset,aligned,7,65536,1139152,1144237,17.382080078125,17.459671020507812
128,16,reset,unrolled,7,65536,1273197,1278293,19.427444458007812,19.505203247070312
128,16,reset,aligned-unrolled,7,65536,1160328,1165449,17.7052001953125,17.783340454101562
128,16,reset,openblas,7,65536,1287757,1292984,19.649612426757812,19.7293701171875
128,16,reset,onemkl,7,65536,1391375,1396616,21.230697631835938,21.3106689453125
128,24,negate,baseline,1,65536,814912,820122,12.4345703125,12.514068603515625
128,24,negate,aligned,1,65536,634711,639790,9.6849212646484375,9.762420654296875
128,24,negate,unrolled,1,65536,816641,821706,12.460952758789062,12.538238525390625
128,24,negate,aligned-unrolled,1,65536,619461,624605,9.4522247314453125,9.5307159423828125
128,24,negate,openblas,1,65536,894150,901895,13.643646240234375,13.761825561523438
128,24,negate,onemkl,1,65536,963167,968276,14.696762084960938,14.77471923828125
128,24,negate,baseline,2,65536,816303,821457,12.455795288085938,12.534439086914062
128,24,negate,aligned,2,65536,625102,630260,9.538299560546875,9.61700439453125
128,24,negate,unrolled,2,65536,814540,819658,12.42889404296875,12.506988525390625
128,24,negate,aligned-unrolled,2,65536,618108,623272,9.43157958984375,9.5103759765625
128,24,negate,openblas,2,65536,901113,906434,13.749893188476562,13.831085205078125
128,24,negate,onemkl,2,65536,959253,964362,14.637039184570312,14.714996337890625
128,24,negate,baseline,3,65536,799440,813181,12.198486328125,12.408157348632812
128,24,negate,aligned,3,65536,608558,613828,9.285858154296875,9.36627197265625
128,24,negate,unrolled,3,65536,801511,806515,12.230087280273438,12.306442260742188
128,24,negate,aligned-unrolled,3,65536,606937,611924,9.2611236572265625,9.33721923828125
128,24,negate,openblas,3,65536,883109,888414,13.475173950195312,13.556121826171875
128,24,negate,onemkl,3,65536,945555,950756,14.428024291992188,14.50738525390625
128,24,negate,baseline,4,65536,807322,812468,12.318756103515625,12.39727783203125
128,24,negate,aligned,4,65536,625633,630754,9.5464019775390625,9.624542236328125
128,24,negate,unrolled,4,65536,813354,818397,12.410797119140625,12.487747192382812
128,24,negate,aligned-unrolled,4,65536,618144,623272,9.43212890625,9.5103759765625
128,24,negate,openblas,4,65536,892688,897810,13.621337890625,13.699493408203125
128,24,negate,onemkl,4,65536,963040,968121,14.69482421875,14.772354125976562
128,24,negate,baseline,5,65536,802950,807990,12.252044677734375,12.328948974609375
128,24,negate,aligned,5,65536,608303,613297,9.2819671630859375,9.3581695556640625
128,24,negate,unrolled,5,65536,791444,796473,12.07647705078125,12.153213500976562
128,24,negate,aligned-unrolled,5,65536,609234,614229,9.296173095703125,9.3723907470703125
128,24,negate,openblas,5,65536,874583,879645,13.345077514648438,13.422317504882812
128,24,negate,onemkl,5,65536,941415,946393,14.364852905273438,14.440811157226562
128,24,negate,baseline,6,65536,796653,802071,12.155960083007812,12.238632202148438
128,24,negate,aligned,6,65536,604894,609925,9.229949951171875,9.3067169189453125
128,24,negate,unrolled,6,65536,817529,822611,12.474502563476562,12.552047729492188
128,24,negate,aligned-unrolled,6,65536,603678,608635,9.211395263671875,9.2870330810546875
128,24,negate,openblas,6,65536,877904,883138,13.395751953125,13.475616455078125
128,24,negate,onemkl,6,65536,951766,957139,14.522796630859375,14.604782104492188
128,24,negate,baseline,7,65536,803023,808094,12.253158569335938,12.330535888671875
128,24,negate,aligned,7,65536,620579,625566,9.4692840576171875,9.545379638671875
128,24,negate,unrolled,7,65536,804849,809857,12.281021118164062,12.357437133789062
128,24,negate,aligned-unrolled,7,65536,615124,620190,9.38604736328125,9.463348388671875
128,24,negate,openblas,7,65536,884864,890091,13.501953125,13.581710815429688
128,24,negate,onemkl,7,65536,956761,961833,14.599014282226562,14.676406860351562
128,24,powers-two,baseline,1,65536,794743,799895,12.126815795898438,12.205429077148438
128,24,powers-two,aligned,1,65536,587038,591966,8.957489013671875,9.032684326171875
128,24,powers-two,unrolled,1,65536,800106,815048,12.208648681640625,12.4366455078125
128,24,powers-two,aligned-unrolled,1,65536,620163,625961,9.4629364013671875,9.5514068603515625
128,24,powers-two,openblas,1,65536,876223,881890,13.370101928710938,13.456573486328125
128,24,powers-two,onemkl,1,65536,954031,959555,14.557357788085938,14.641647338867188
128,24,powers-two,baseline,2,65536,803144,808260,12.2550048828125,12.33306884765625
128,24,powers-two,aligned,2,65536,591963,597032,9.0326385498046875,9.1099853515625
128,24,powers-two,unrolled,2,65536,807593,812598,12.322891235351562,12.399261474609375
128,24,powers-two,aligned-unrolled,2,65536,625903,631308,9.5505218505859375,9.63299560546875
128,24,powers-two,openblas,2,65536,888019,893588,13.550094604492188,13.63507080078125
128,24,powers-two,onemkl,2,65536,985562,991138,15.038482666015625,15.123565673828125
128,24,powers-two,baseline,3,65536,806100,811225,12.30010986328125,12.378311157226562
128,24,powers-two,aligned,3,65536,599741,604784,9.1513214111328125,9.228271484375
128,24,powers-two,unrolled,3,65536,800931,806094,12.221237182617188,12.300018310546875
128,24,powers-two,aligned-unrolled,3,65536,623150,631197,9.508514404296875,9.6313018798828125
128,24,powers-two,openblas,3,65536,886789,892323,13.531326293945312,13.615768432617188
128,24,powers-two,onemkl,3,65536,968674,974141,14.780792236328125,14.864212036132812
128,24,powers-two,baseline,4,65536,810337,815435,12.364761352539062,12.442550659179688
128,24,powers-two,aligned,4,65536,595542,600793,9.087249755859375,9.1673736572265625
128,24,powers-two,unrolled,4,65536,806073,811076,12.299697875976562,12.37603759765625
128,24,powers-two,aligned-unrolled,4,65536,626529,632069,9.5600738525390625,9.6446075439453125
128,24,powers-two,openblas,4,65536,888818,894386,13.562286376953125,13.647247314453125
128,24,powers-two,onemkl,4,65536,972238,977807,14.835174560546875,14.920150756835938
