candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./jvm-c.csv,trsm+17x64+triangular+diag=U+side=R+transA=T+uplo=U,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy,policy,vendor-accelerate,policy,2948.974609375,9554.8327556126496,9488.3574429636319,9633.9887845092017,0.30863696778394462
./jvm-c.csv,trmm+64x16+triangular+diag=N+side=L+transA=T+uplo=U,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy,policy,vendor-accelerate,policy,2136.993408203125,7993.5961110055587,7978.4567901234568,8010.0177726926013,0.2673381765261969
./jvm-c.csv,trmm+17x64+triangular+diag=U+side=R+transA=N+uplo=L,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy,policy,vendor-accelerate,policy,3063.65966796875,9886.8448442189219,9862.5367674680692,9921.8279295747543,0.30987233199680947
./jvm-c.csv,spdot+4096+sparse-uniform+density=0.01,spdot+4096+sparse-uniform+density=0.01,spdot+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,21.338000000000001,12.412994492893414,12.358881880674819,13.09678966899647,1.7190050323647736
./jvm-c.csv,spaxpy+4096+sparse-uniform+density=0.01,spaxpy+4096+sparse-uniform+density=0.01,spaxpy+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,585.61134338378906,721.17631423115301,623.94314707465026,796.6941178303997,0.81202243033745503
./jvm-c.csv,spnrm2+4096+sparse-uniform+density=0.01,spnrm2+4096+sparse-uniform+density=0.01,spnrm2+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,14.858000000000001,7.373128845099199,7.3089007015723357,7.4149387883279401,2.0151553447863422
./jvm-c.csv,spasum+4096+sparse-uniform+density=0.01,spasum+4096+sparse-uniform+density=0.01,spasum+4096+sparse-uniform+density=0.01,policy,policy,vendor-accelerate,policy,12.7685,6.4265790298989653,6.4114329701397663,6.4420296314008905,1.9868268857499349
./jvm-c.csv,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,policy,policy,vendor-accelerate,policy,1131.8130493164062,324.9086118710037,324.24930745719911,325.95587655310123,3.4834812250706437
./jvm-c.csv,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,policy,policy,vendor-accelerate,policy,14495.42236328125,332.91525291072753,332.75738097189213,333.41793644090666,43.540877855687349
./jvm-c.csv,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,policy,policy,vendor-accelerate,policy,5017.486572265625,2248.7901789898187,2218.1136552599337,2338.5039639238394,2.2311937410361402
./jvm-c.csv,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,policy,policy,vendor-accelerate,policy,18659.97314453125,2253.6334890707567,2248.988092688568,2268.2814221223839,8.2799502381486789
./jvm-c.csv,gemm+257x3x1+uniform,gemm+257x3x1+uniform,gemm+257x3x1+uniform,policy,policy,vendor-accelerate,policy,343.33038330078125,1545.7765118870645,1529.2933338187643,1557.8477223094901,0.22210868172763723
./jvm-c.csv,gemm+3x257x33+uniform,gemm+3x257x33+uniform,gemm+3x257x33+uniform,policy,policy,vendor-accelerate,policy,5745.2239990234375,8949.0929026715094,8910.5280045901927,8975.5601470022648,0.64198953586774776
./jvm-c.csv,gemm+127x5x65+uniform,gemm+127x5x65+uniform,gemm+127x5x65+uniform,policy,policy,vendor-accelerate,policy,2199.5162963867188,9792.1433140088775,9767.986698911729,9828.163469636007,0.22462051727123289
./jvm-c.csv,trsm+65x1+triangular+diag=N+side=L+transA=N+uplo=L,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,policy,policy,vendor-accelerate,policy,1327.8427124023438,772.4151594074192,767.47802501289414,781.98585605639028,1.7190790421837876
./jvm-c.csv,trsm+65x33+triangular+diag=U+side=L+transA=T+uplo=U,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,policy,policy,vendor-accelerate,policy,5204.3914794921875,17751.371191149847,17539.234488517744,17934.56137232246,0.2931825053653826
