schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,58,1,10,1578,137603720,87201.34347275032
case,59,1,gemm-block+64x64x32+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,60,1,gemm-block+64x64x32+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,61,1,gemm-block+64x64x33+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,61,1,1,2667,337515003,126552.30708661418
sample,61,1,2,2667,429083351,160886.1458567679
sample,61,1,3,2667,440749462,165260.39070116237
sample,61,1,4,2667,470237057,176316.856767904
sample,61,1,5,2667,427786336,160399.82602174729
sample,61,1,6,2667,429547403,161060.14360704913
sample,61,1,7,2667,412373815,154620.8530183727
sample,61,1,8,2667,379529082,142305.61754780653
sample,61,1,9,2667,424084805,159011.92538432695
sample,61,1,10,2667,413972392,155220.24446944133
case,62,1,gemm-block+64x64x33+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,62,1,1,2644,262771348,99384.01966717096
sample,62,1,2,2644,266839413,100922.6221633888
sample,62,1,3,2644,236525301,89457.37556732223
sample,62,1,4,2644,222592077,84187.62367624811
sample,62,1,5,2644,211122565,79849.68419062028
sample,62,1,6,2644,221282070,83692.15960665658
sample,62,1,7,2644,245600313,92889.67965204237
sample,62,1,8,2644,222369567,84103.46709531013
sample,62,1,9,2644,238121766,90061.18229954614
sample,62,1,10,2644,241747971,91432.66679273828
case,63,1,gemm-block+64x64x33+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,64,1,gemm-block+64x64x33+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,65,1,gemm-block+64x64x63+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,65,1,1,2079,184031633,88519.30399230399
sample,65,1,2,2079,188068449,90461.01443001443
sample,65,1,3,2079,182195050,87635.90668590668
sample,65,1,4,2079,178793218,85999.62385762385
sample,65,1,5,2079,173811341,83603.33862433862
sample,65,1,6,2079,158915172,76438.27417027418
sample,65,1,7,2079,159824236,76875.5343915344
sample,65,1,8,2079,153280273,73727.88504088504
sample,65,1,9,2079,158363015,76172.6863876864
sample,65,1,10,2079,160161425,77037.72246272246
case,66,1,gemm-block+64x64x63+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,66,1,1,1418,171505009,120948.52538787024
sample,66,1,2,1418,153455921,108219.9724964739
sample,66,1,3,1418,160341731,113075.97390691114
sample,66,1,4,1418,151996622,107190.84767277856
sample,66,1,5,1418,134825866,95081.71086036671
sample,66,1,6,1418,137573206,97019.18617771509
sample,66,1,7,1418,161128623,113630.9047954866
sample,66,1,8,1418,154793471,109163.23765867419
sample,66,1,9,1418,150518598,106148.51763046545
sample,66,1,10,1418,154228125,108764.54513399153
case,67,1,gemm-block+64x64x63+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,68,1,gemm-block+64x64x63+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,69,1,gemm-block+64x64x64+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,69,1,1,2119,231084639,109053.62859839547
sample,69,1,2,2119,189944590,89638.78716375648
sample,69,1,3,2119,169608029,80041.54270882491
sample,69,1,4,2119,176738180,83406.4086833412
sample,69,1,5,2119,168290234,79419.64794714488
sample,69,1,6,2119,170453400,80440.49079754601
sample,69,1,7,2119,169490113,79985.89570552147
sample,69,1,8,2119,175802340,82964.76639924492
sample,69,1,9,2119,168614351,79572.60547428032
sample,69,1,10,2119,163622372,77216.78716375648
case,70,1,gemm-block+64x64x64+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,70,1,1,1570,221072837,140810.72420382165
sample,70,1,2,1570,195353337,124428.8770700637
sample,70,1,3,1570,180193114,114772.68407643313
sample,70,1,4,1570,187560147,119465.0617834395
sample,70,1,5,1570,186574117,118837.01719745222
sample,70,1,6,1570,185839676,118369.2203821656
sample,70,1,7,1570,200163158,127492.45732484077
sample,70,1,8,1570,199394279,127002.725477707
sample,70,1,9,1570,196710531,125293.33184713376
