schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,79,1,6,2048,132600457,64746.31689453125
sample,79,1,7,2048,127037800,62030.17578125
sample,79,1,8,2048,124764316,60920.076171875
sample,79,1,9,2048,118442690,57833.3447265625
sample,79,1,10,2048,121358920,59257.28515625
case,80,1,gemm-block+128x128x64+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,81,1,gemm-block+128x8x64+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,81,1,1,32768,254285645,7760.1820373535156
sample,81,1,2,32768,308403063,9411.7145690917969
sample,81,1,3,32768,184911509,5643.0514221191406
sample,81,1,4,32768,177492035,5416.6270446777344
sample,81,1,5,32768,186256146,5684.0864868164062
sample,81,1,6,32768,191947993,5857.7878723144531
sample,81,1,7,32768,184188665,5620.9919738769531
sample,81,1,8,32768,189258919,5775.7238464355469
sample,81,1,9,32768,168039027,5128.1441345214844
sample,81,1,10,32768,179185481,5468.3069152832031
case,82,1,gemm-block+128x8x64+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,83,1,gemm-block+128x8x64+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,83,1,1,32768,196874158,6008.1224975585938
sample,83,1,2,32768,369476479,11275.527313232422
sample,83,1,3,32768,357288544,10903.5810546875
sample,83,1,4,32768,276423033,8435.7615051269531
sample,83,1,5,32768,199717162,6094.8840942382812
sample,83,1,6,32768,229273190,6996.8624877929688
sample,83,1,7,32768,236671709,7222.6473693847656
sample,83,1,8,32768,244844239,7472.0531921386719
sample,83,1,9,32768,195344509,5961.4413146972656
sample,83,1,10,32768,185698615,5667.0719909667969
case,84,1,gemm-block+128x8x64+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
