schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,iamax+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,148287,200200787,1350.0899404533102,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,156917,200133472,1275.4097516521474,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,151483,200283536,1322.151898232805,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,73474,200139675,2723.9523504913304,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,74963,200213690,2670.833477849072,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,71744,200166501,2790.0103283898306,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,73094,200226421,2739.3003666511613,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,73139,200107451,2735.9883372755985,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,73057,200155967,2739.723325622459,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,73390,200206221,2727.9768497070445,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,74799,200208233,2676.616438722443,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,73104,200179585,2738.284977566207,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,79231,200118020,2525.754060910502,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rotm+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,72007,200191364,2780.1653172608217,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rotm-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rotm+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,71328,200103706,2805.4018898609243,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rotm-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rotm+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,70391,200135794,2843.2014604139736,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rotm-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
